incident_id,rule_id,rule_version,result
INC-20260219-f1338510e1,GR-008,2,not_applicable
INC-20260219-3dde1ab004,GR-001,1,not_applicable
INC-20260219-3dde1ab004,GR-002,1,not_applicable
INC-20260219-3dde1ab004,GR-003,1,not_applicable
INC-20260219-3dde1ab004,GR-004,1,not_applicable
INC-20260219-3dde1ab004,GR-005,2,not_applicable
INC-20260219-3dde1ab004,GR-006,1,not_applicable
INC-20260219-3dde1ab004,GR-007,1,not_applicable
INC-20260219-3dde1ab004,GR-008,2,not_applicable
INC-20260217-520ed271db,GR-001,1,prevented
INC-20260217-520ed271db,GR-002,1,prevented
INC-20260217-520ed271db,GR-003,1,not_applicable
INC-20260217-520ed271db,GR-004,1,not_applicable
INC-20260217-520ed271db,GR-005,2,prevented
INC-20260217-520ed271db,GR-006,1,not_applicable
INC-20260217-520ed271db,GR-007,1,not_applicable
INC-20260217-520ed271db,GR-008,2,prevented
